url,normalized_key,discovered_from,content_type,title,source_file,source_publish_state,local_route_state,http_status,final_url,redirect_chain,canonical,meta_robots,x_robots_tag,robots_access,sitemap_included,hub_linked,incoming_internal_links_in_sample,rendered_content_status,ad_observation,reviewed_at,proposed_action,evidence,notes
https://spinkorea.kr/blog/wheel-option-limit,https://spinkorea.kr/blog/wheel-option-limit,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,온라인 룰렛 선택지 제한 체크리스트: 참가자 목록 핵심,src/data/content-plan.generated.json,scheduled;date=2026-05-05T23:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/winner-backup-list,https://spinkorea.kr/blog/winner-backup-list,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"예비 당첨자 목록 운영법, 결과 기록 남기기",src/data/content-plan.generated.json,scheduled;date=2026-06-21T20:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/winner-contact-order,https://spinkorea.kr/blog/winner-contact-order,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,당첨자 연락 순서 체크리스트: 참가자 목록 핵심,src/data/content-plan.generated.json,scheduled;date=2026-07-28T07:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/word-frequency-editing,https://spinkorea.kr/blog/word-frequency-editing,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json,blog,단어 빈도표로 초안의 반복 표현을 고치는 방법,src/data/content-plan.generated.json,scheduled;date=2026-09-19T08:00:00+09:00,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/work-end-ritual,https://spinkorea.kr/blog/work-end-ritual,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"업무 종료 의식 실수 방지, 루틴 설계 먼저",src/data/content-plan.generated.json,scheduled;date=2026-07-21T20:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/work-hour-summary,https://spinkorea.kr/blog/work-hour-summary,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"근무시간 합산 사례별 정리, 계산 기준 중심",src/data/content-plan.generated.json,scheduled;date=2026-05-13T16:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/work-hours-calculator,https://spinkorea.kr/blog/work-hours-calculator,post-metadata.generated.json;post-metadata.runtime.generated.json;existing-dist-unverified-build;LIVE_SITEMAP;LIVE_RSS;link:https://spinkorea.kr/blog;LIVE_HTTP,blog,근무시간 계산기 활용법: 야근 수당부터 프리랜서 정산까지,src/data/post-metadata.runtime.generated.json,curated;date=2026-05-14,EXISTING_ARTIFACT_NOT_FRESH,200,https://spinkorea.kr/blog/work-hours-calculator,[],https://spinkorea.kr/blog/work-hours-calculator,ABSENT,ABSENT,ROBOTS_RULE_ALLOW,True,True,1,UNKNOWN,SCRIPT_PRESENT;DISPLAY_UNKNOWN,2026-09-19T23:04:01.596968+09:00,REVIEW,http-evidence.json,HTTP observation applies to fetched URL only; fragment variants retained; deployment SHA UNKNOWN
https://spinkorea.kr/blog/work-hours-calculator#post-content,https://spinkorea.kr/blog/work-hours-calculator,link:https://spinkorea.kr/blog/work-hours-calculator,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/work-hours-calculator#post-related,https://spinkorea.kr/blog/work-hours-calculator,link:https://spinkorea.kr/blog/work-hours-calculator,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/work-hours-calculator#post-summary,https://spinkorea.kr/blog/work-hours-calculator,link:https://spinkorea.kr/blog/work-hours-calculator,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/work-life-switch,https://spinkorea.kr/blog/work-life-switch,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"업무 생활 전환 운영법, 자가 점검 남기기",src/data/content-plan.generated.json,scheduled;date=2026-08-31T16:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/work-request-format,https://spinkorea.kr/blog/work-request-format,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"업무 요청 양식 검토 순서, 회의 운영 활용",src/data/content-plan.generated.json,scheduled;date=2026-06-03T02:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/workflow-secret-check,https://spinkorea.kr/blog/workflow-secret-check,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"워크플로우 secret 점검, 자동화 전에 볼 점",src/data/content-plan.generated.json,scheduled;date=2026-08-18T23:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/workload-signal-note,https://spinkorea.kr/blog/workload-signal-note,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"업무량 신호 메모 판단법, 회의 운영 중심",src/data/content-plan.generated.json,scheduled;date=2026-07-17T01:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/workshop-group-random,https://spinkorea.kr/blog/workshop-group-random,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"워크숍 조 편성 실행 순서, 결과 기록까지",src/data/content-plan.generated.json,scheduled;date=2026-06-16T20:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/writing-energy-map,https://spinkorea.kr/blog/writing-energy-map,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,글쓰기 에너지 맵 FAQ: 우선순위 답변,src/data/content-plan.generated.json,scheduled;date=2026-08-27T02:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/writing-review-loop,https://spinkorea.kr/blog/writing-review-loop,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"글 검토 루프 적용 순서, 결과 기록 확인",src/data/content-plan.generated.json,scheduled;date=2026-07-17T21:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/writing-sprint-rule,https://spinkorea.kr/blog/writing-sprint-rule,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build,blog,"글쓰기 스프린트 개선 포인트, 우선순위",src/data/content-plan.generated.json,scheduled;date=2026-06-06T15:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,0,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/yes-no-oracle-guide,https://spinkorea.kr/blog/yes-no-oracle-guide,post-metadata.generated.json;post-metadata.runtime.generated.json;existing-dist-unverified-build;LIVE_SITEMAP;LIVE_RSS;link:https://spinkorea.kr/blog;LIVE_HTTP,blog,예스/노 신탁기: 결정을 못 내릴 때 랜덤이 도움이 되는 심리학적 이유,src/data/post-metadata.runtime.generated.json,curated;date=2026-04-01,EXISTING_ARTIFACT_NOT_FRESH,200,https://spinkorea.kr/blog/yes-no-oracle-guide,[],https://spinkorea.kr/blog/yes-no-oracle-guide,ABSENT,ABSENT,ROBOTS_RULE_ALLOW,True,True,1,UNKNOWN,SCRIPT_PRESENT;DISPLAY_UNKNOWN,2026-09-19T22:57:18.105122+09:00,REVIEW,http-evidence.json,HTTP observation applies to fetched URL only; fragment variants retained; deployment SHA UNKNOWN
https://spinkorea.kr/blog/yes-no-oracle-guide#post-content,https://spinkorea.kr/blog/yes-no-oracle-guide,link:https://spinkorea.kr/blog/yes-no-oracle-guide,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/yes-no-oracle-guide#post-related,https://spinkorea.kr/blog/yes-no-oracle-guide,link:https://spinkorea.kr/blog/yes-no-oracle-guide,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/yes-no-oracle-guide#post-summary,https://spinkorea.kr/blog/yes-no-oracle-guide,link:https://spinkorea.kr/blog/yes-no-oracle-guide,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/yes-no-reversible-choice,https://spinkorea.kr/blog/yes-no-reversible-choice,post-metadata.generated.json;post-metadata.runtime.generated.json;content-plan.generated.json;existing-dist-unverified-build;LIVE_SITEMAP;LIVE_RSS;link:https://spinkorea.kr/blog;LIVE_HTTP,blog,Yes or No 결정은 되돌릴 수 있는 일에만 쓰세요,src/data/content-plan.generated.json,scheduled;date=2026-09-11T08:00:00+09:00,EXISTING_ARTIFACT_NOT_FRESH,200,https://spinkorea.kr/blog/yes-no-reversible-choice,[],https://spinkorea.kr/blog/yes-no-reversible-choice,ABSENT,ABSENT,ROBOTS_RULE_ALLOW,True,True,1,UNKNOWN,SCRIPT_PRESENT;DISPLAY_UNKNOWN,2026-09-19T22:57:18.932415+09:00,REVIEW,http-evidence.json,HTTP observation applies to fetched URL only; fragment variants retained; deployment SHA UNKNOWN
https://spinkorea.kr/blog/yes-no-reversible-choice#post-content,https://spinkorea.kr/blog/yes-no-reversible-choice,link:https://spinkorea.kr/blog/yes-no-reversible-choice,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/yes-no-reversible-choice#post-related,https://spinkorea.kr/blog/yes-no-reversible-choice,link:https://spinkorea.kr/blog/yes-no-reversible-choice,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/blog/yes-no-reversible-choice#post-summary,https://spinkorea.kr/blog/yes-no-reversible-choice,link:https://spinkorea.kr/blog/yes-no-reversible-choice,blog,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/contact,https://spinkorea.kr/contact,site-pages.json;existing-dist-unverified-build;LIVE_SITEMAP;LIVE_HTTP,page,문의하기 | SpinFlow,src/data/site-pages.json,static;date=UNKNOWN,EXISTING_ARTIFACT_NOT_FRESH,200,https://spinkorea.kr/contact,[],https://spinkorea.kr/contact,ABSENT,ABSENT,ROBOTS_RULE_ALLOW,True,False,0,LIVE_DOM_OBSERVED_THIRD_PARTIES_BLOCKED,SCRIPT_PRESENT;DISPLAY_UNKNOWN,2026-09-19T22:57:30.226105+09:00,REVIEW,http-evidence.json,HTTP observation applies to fetched URL only; fragment variants retained; deployment SHA UNKNOWN
https://spinkorea.kr/contact#page-summary,https://spinkorea.kr/contact,link:https://spinkorea.kr/contact,page,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/contact#reference-links,https://spinkorea.kr/contact,link:https://spinkorea.kr/contact,page,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/contact#related-tools,https://spinkorea.kr/contact,link:https://spinkorea.kr/contact,page,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/contact/,https://spinkorea.kr/contact/,link:https://spinkorea.kr/;link:https://spinkorea.kr/tools;link:https://spinkorea.kr/blog;link:https://spinkorea.kr/tools/text-counter;link:https://spinkorea.kr/tools/random-team;link:https://spinkorea.kr/tools/random-password;link:https://spinkorea.kr/tools/loan-calculator;link:https://spinkorea.kr/tools/date-calculator;link:https://spinkorea.kr/tools/percentage-calculator;link:https://spinkorea.kr/tools/json-formatter;link:https://spinkorea.kr/tools/qr-code-generator;link:https://spinkorea.kr/tools/sleep-calculator;link:https://spinkorea.kr/tools/bmi-calculator;link:https://spinkorea.kr/tools/hourly-wage;link:https://spinkorea.kr/tools/lotto-generator;link:https://spinkorea.kr/contact;link:https://spinkorea.kr/privacy;link:https://spinkorea.kr/privacy/;link:https://spinkorea.kr/faq;link:http://spinkorea.kr/;link:https://www.spinkorea.kr/;link:https://spinkorea.kr/about;link:https://spinkorea.kr/lunch-menu;link:https://spinkorea.kr/random-number;link:https://spinkorea.kr/spinflow;link:https://spinkorea.kr/terms;link:https://spinkorea.kr/tools/age-calculator;link:https://spinkorea.kr/tools/annual-leave;link:https://spinkorea.kr/tools/area-converter;link:https://spinkorea.kr/tools/base-converter;link:https://spinkorea.kr/tools/base64-encoder;link:https://spinkorea.kr/tools/body-fat;link:https://spinkorea.kr/tools/calorie-burn;link:https://spinkorea.kr/tools/calorie-calculator;link:https://spinkorea.kr/tools/case-converter;link:https://spinkorea.kr/tools/coin-flip;link:https://spinkorea.kr/tools/color-converter;link:https://spinkorea.kr/tools/compound-interest;link:https://spinkorea.kr/tools/css-shadow-generator;link:https://spinkorea.kr/tools/d-day-counter;link:https://spinkorea.kr/tools/dice-roller;link:https://spinkorea.kr/tools/diff-checker;link:https://spinkorea.kr/tools/discount-calculator;link:https://spinkorea.kr/tools/dutch-pay;link:https://spinkorea.kr/tools/fuel-economy;link:https://spinkorea.kr/tools/ideal-weight;link:https://spinkorea.kr/tools/jeonse-converter;link:https://spinkorea.kr/tools/lorem-ipsum;link:https://spinkorea.kr/tools/margin-calculator;link:https://spinkorea.kr/tools/markdown-previewer;link:https://spinkorea.kr/tools/net-salary;link:https://spinkorea.kr/tools/roi-calculator;link:https://spinkorea.kr/tools/severance-pay;link:https://spinkorea.kr/tools/speed-calculator;link:https://spinkorea.kr/tools/statistics-calculator;link:https://spinkorea.kr/tools/time-calculator;link:https://spinkorea.kr/tools/timer;link:https://spinkorea.kr/tools/unit-converter;link:https://spinkorea.kr/tools/unix-timestamp;link:https://spinkorea.kr/tools/uri-encoder;link:https://spinkorea.kr/tools/uuid-generator;link:https://spinkorea.kr/tools/vat-calculator;link:https://spinkorea.kr/tools/water-intake;link:https://spinkorea.kr/tools/word-frequency;link:https://spinkorea.kr/tools/yes-no-oracle,page,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,True,21,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/faq,https://spinkorea.kr/faq,site-pages.json;existing-dist-unverified-build;LIVE_SITEMAP;link:https://spinkorea.kr/;link:https://spinkorea.kr/tools;LIVE_HTTP;link:http://spinkorea.kr/;link:https://www.spinkorea.kr/;link:https://spinkorea.kr/about;link:https://spinkorea.kr/lunch-menu;link:https://spinkorea.kr/random-number;link:https://spinkorea.kr/spinflow,page,자주 묻는 질문 (FAQ) | SpinFlow,src/data/site-pages.json,static;date=UNKNOWN,EXISTING_ARTIFACT_NOT_FRESH,200,https://spinkorea.kr/faq,[],https://spinkorea.kr/faq,ABSENT,ABSENT,ROBOTS_RULE_ALLOW,True,True,4,UNKNOWN,SCRIPT_PRESENT;DISPLAY_UNKNOWN,2026-09-19T22:57:32.291011+09:00,REVIEW,http-evidence.json,HTTP observation applies to fetched URL only; fragment variants retained; deployment SHA UNKNOWN
https://spinkorea.kr/faq#page-guide,https://spinkorea.kr/faq,link:https://spinkorea.kr/faq,page,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/faq#page-summary,https://spinkorea.kr/faq,link:https://spinkorea.kr/faq,page,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/faq#reference-links,https://spinkorea.kr/faq,link:https://spinkorea.kr/faq,page,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/faq#related-tools,https://spinkorea.kr/faq,link:https://spinkorea.kr/faq,page,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ROBOTS_RULE_ALLOW,False,False,1,UNKNOWN,UNKNOWN,UNKNOWN,REVIEW,UNKNOWN,Candidate only: source/future/stale-build/link evidence is not proof of public availability
https://spinkorea.kr/lunch-menu,https://spinkorea.kr/lunch-menu,site-pages.json;existing-dist-unverified-build;LIVE_SITEMAP;link:https://spinkorea.kr/;link:https://spinkorea.kr/tools;link:https://spinkorea.kr/blog;link:https://spinkorea.kr/blog/random-choice-log;link:https://spinkorea.kr/tools/text-counter;link:https://spinkorea.kr/tools/random-team;link:https://spinkorea.kr/tools/random-password;link:https://spinkorea.kr/tools/loan-calculator;link:https://spinkorea.kr/tools/date-calculator;link:https://spinkorea.kr/tools/percentage-calculator;link:https://spinkorea.kr/tools/json-formatter;link:https://spinkorea.kr/tools/qr-code-generator;link:https://spinkorea.kr/tools/sleep-calculator;link:https://spinkorea.kr/tools/bmi-calculator;link:https://spinkorea.kr/tools/hourly-wage;link:https://spinkorea.kr/tools/lotto-generator;link:https://spinkorea.kr/contact;link:https://spinkorea.kr/privacy;link:https://spinkorea.kr/privacy/;link:https://spinkorea.kr/faq;link:http://spinkorea.kr/;link:https://www.spinkorea.kr/;link:https://spinkorea.kr/about;link:https://spinkorea.kr/blog/overcome-decision-fatigue;LIVE_HTTP;link:https://spinkorea.kr/random-number;link:https://spinkorea.kr/spinflow;link:https://spinkorea.kr/terms;link:https://spinkorea.kr/tools/age-calculator;link:https://spinkorea.kr/tools/annual-leave;link:https://spinkorea.kr/tools/area-converter;link:https://spinkorea.kr/tools/base-converter;link:https://spinkorea.kr/tools/base64-encoder;link:https://spinkorea.kr/tools/body-fat;link:https://spinkorea.kr/tools/calorie-burn;link:https://spinkorea.kr/tools/calorie-calculator;link:https://spinkorea.kr/tools/case-converter;link:https://spinkorea.kr/tools/coin-flip;link:https://spinkorea.kr/tools/color-converter;link:https://spinkorea.kr/tools/compound-interest;link:https://spinkorea.kr/tools/css-shadow-generator;link:https://spinkorea.kr/tools/d-day-counter;link:https://spinkorea.kr/tools/dice-roller;link:https://spinkorea.kr/tools/diff-checker;link:https://spinkorea.kr/tools/discount-calculator;link:https://spinkorea.kr/tools/dutch-pay;link:https://spinkorea.kr/tools/fuel-economy;link:https://spinkorea.kr/tools/ideal-weight;link:https://spinkorea.kr/tools/jeonse-converter;link:https://spinkorea.kr/tools/lorem-ipsum;link:https://spinkorea.kr/tools/margin-calculator;link:https://spinkorea.kr/tools/markdown-previewer;link:https://spinkorea.kr/tools/net-salary;link:https://spinkorea.kr/tools/roi-calculator;link:https://spinkorea.kr/tools/severance-pay;link:https://spinkorea.kr/tools/speed-calculator;link:https://spinkorea.kr/tools/statistics-calculator;link:https://spinkorea.kr/tools/time-calculator;link:https://spinkorea.kr/tools/timer;link:https://spinkorea.kr/tools/unit-converter;link:https://spinkorea.kr/tools/unix-timestamp;link:https://spinkorea.kr/tools/uri-encoder;link:https://spinkorea.kr/tools/uuid-generator;link:https://spinkorea.kr/tools/vat-calculator;link:https://spinkorea.kr/tools/water-intake;link:https://spinkorea.kr/tools/word-frequency;link:https://spinkorea.kr/tools/yes-no-oracle,page,점심 메뉴 추천 룰렛 | 오늘 뭐 먹지 해결,src/data/site-pages.json,static;date=UNKNOWN,EXISTING_ARTIFACT_NOT_FRESH,200,https://spinkorea.kr/lunch-menu,[],https://spinkorea.kr/lunch-menu,ABSENT,ABSENT,ROBOTS_RULE_ALLOW,True,True,23,UNKNOWN,SCRIPT_PRESENT;DISPLAY_UNKNOWN,2026-09-19T23:04:02.119956+09:00,REVIEW,http-evidence.json,HTTP observation applies to fetched URL only; fragment variants retained; deployment SHA UNKNOWN
